日期,ATR,RSI,EXPMA,KDJ,WVAD,VWAP,Volume,OI
2012/7/25,55.28571429,12.67700789,3827.015762,13.99929384,-34337.41881,3713.099114,1405498.00 ,933194.00 
2012/7/26,56.07142857,20.98812679,3810.397952,17.06065956,-30810.69336,3714.575602,989854.00 ,925746.00 
2012/7/27,56.21428571,39.54460869,3802.952113,26.91049621,-24153.29725,3743.818491,1037448.00 ,925732.00 
2012/7/30,54.5,38.28982334,3795.882557,33.70609657,-21553.26631,3757.112744,1012648.00 ,944776.00 
2012/7/31,49.92857143,44.61636166,3792.208318,40.90391077,-14268.7689,3771.501303,821244.00 ,916736.00 
2012/8/1,52.14285714,28.4922647,3778.483961,37.15299478,-33397.40438,3731.585981,1678160.00 ,1031552.00 
2012/8/2,52.07142857,23.59785917,3761.794121,29.3840478,-40651.88259,3677.683383,1234526.00 ,1070120.00 
2012/8/3,51.85714286,24.54058138,3747.979641,28.64013783,-27121.96925,3666.326557,1244096.00 ,1046092.00 
2012/8/6,52.28571429,29.74203828,3737.828927,30.35170336,-29613.13232,3673.472189,1390930.00 ,1110756.00 
2012/8/7,51.64285714,32.53238492,3730.009092,32.59649981,-28160.75331,3679.924991,732526.00 ,1110332.00 
2012/8/8,50.07142857,27.32354617,3720.315386,29.67801974,-36402.35744,3676.575138,765114.00 ,1138444.00 
2012/8/9,46.35714286,40.94043131,3715.805326,33.03037961,-28250.17296,3680.384854,767376.00 ,1116080.00 
2012/8/10,42.57142857,53.89733745,3716.604507,41.88780274,-14116.47365,3712.227525,1400090.00 ,1108132.00 
2012/8/13,42.71428571,40.41890996,3711.434583,40.86052521,-17199.51637,3711.134915,1078680.00 ,1128142.00 
2012/8/14,41.71428571,35.63488101,3704.444647,38.67825864,-23521.31618,3671.756239,1374224.00 ,1104328.00 
2012/8/15,42.35714286,37.20872642,3698.991624,38.20380641,-18622.48048,3666.140883,1266004.00 ,1125980.00 
2012/8/16,40.14285714,33.89367584,3692.839067,30.45004719,-24688.25707,3664.077497,728748.00 ,1169666.00 
2012/8/17,41.07142857,25.05428174,3682.556133,23.661376,-27107.37996,3632.413132,1588862.00 ,1316468.00 
2012/8/20,41.35714286,21.22906835,3670.932113,17.76430041,-29072.64892,3612.277977,1009572.00 ,1329060.00 
2012/8/21,38.14285714,18.39154438,3658.634865,14.63856587,-34720.18415,3590.997446,1006330.00 ,1331784.00 
2012/8/22,39.28571429,13.71644899,3642.998732,10.13357575,-34984.91936,3583.078599,1195010.00 ,1366848.00 
2012/8/23,38.78571429,12.08949912,3627.460465,10.33827168,-30191.17569,3541.540857,1742896.00 ,1412890.00 
2012/8/24,37.78571429,9.206568475,3609.235778,7.244914807,-37045.09522,3516.733221,1144222.00 ,1407854.00 
2012/8/27,38.5,12.25024908,3594.430274,8.401371776,-37399.3733,3512.610687,1389552.00 ,1404416.00 
2012/8/28,40.64285714,7.737149717,3572.979463,5.600914518,-57969.90663,3474.596544,1588554.00 ,1503702.00 
2012/8/29,47.92857143,7.088761876,3552.982622,15.00702367,-62129.99118,3400.602639,4248630.00 ,1414494.00 
2012/8/30,49.78571429,6.749394623,3535.139142,22.18629928,-68212.97953,3421.931881,3642486.00 ,1501790.00 
2012/8/31,48.35714286,5.404078027,3516.040812,24.65002112,-68256.95311,3416.216931,1434984.00 ,1483790.00 
2012/9/3,49.85714286,3.482066785,3490.649918,19.25024882,-94287.30715,3369.252853,2325202.00 ,1570730.00 
2012/9/4,52.21428571,2.335687844,3458.549931,13.51843072,-102466.6082,3303.59038,3096626.00 ,1624078.00 
2012/9/5,57,1.784079117,3423.080711,10.0704882,-110420.2911,3252.163001,3465662.00 ,1730492.00 
2012/9/6,58.78571429,19.86751261,3399.683678,13.52707599,-86904.4778,3244.227353,4560416.00 ,1694804.00 
2012/9/7,66.92857143,52.68674354,3400.65542,31.77117922,-32319.20052,3346.202817,5904994.00 ,1364242.00 
2012/9/10,72.14285714,64.46060001,3415.477663,53.29999144,3122.503822,3452.809962,6013514.00 ,1379270.00 
2012/9/11,72.5,57.65010956,3422.4811,63.67902299,-16912.68518,3461.70775,5094204.00 ,1310058.00 
2012/9/12,74.21428571,56.84926608,3427.7917,70.15687626,-19648.63043,3466.687417,5648582.00 ,1339758.00 
2012/9/13,74.92857143,56.37935159,3431.977592,74.25469455,-27192.58598,3458.290022,3291088.00 ,1247188.00 
2012/9/14,84.64285714,71.40971705,3451.827193,77.88042786,-4704.847995,3552.852512,3939892.00 ,1216626.00 
2012/9/17,85,69.51166322,3467.546087,79.73803104,12126.40108,3542.789345,4057076.00 ,1315204.00 
2012/9/18,80.71428571,72.96133443,3485.154381,83.2146426,34968.73879,3570.47285,3381252.00 ,1246998.00 
2012/9/19,79.64285714,78.7357212,3508.669092,88.80976173,68511.80768,3607.832521,3454768.00 ,1369624.00 
2012/9/20,88.64285714,46.06245224,3504.720001,70.17331879,28062.40219,3550.88321,5945784.00 ,1489836.00 
2012/9/21,89.07142857,45.19133472,3500.455385,53.93668407,18474.99205,3469.228328,5590522.00 ,1432492.00 
2012/9/24,91.07142857,56.14022332,3507.00071,53.84396824,51575.29493,3502.590478,4451502.00 ,1314338.00 
2012/9/25,89.07142857,56.76831106,3513.154447,54.43256419,50229.24305,3558.453138,4346548.00 ,1235604.00 
2012/9/26,88.07142857,52.2765936,3515.284532,51.30487778,53904.10629,3536.958395,3972964.00 ,1110218.00 
2012/9/27,87.21428571,60.05220243,3523.394604,55.4592905,72285.30428,3550.641723,2635030.00 ,974894.00 
2012/9/28,83.5,64.90550487,3534.718511,62.89878626,75214.66888,3575.391005,1570792.00 ,875432.00 
2012/10/8,84.21428571,72.93356807,3553.377202,73.54171958,104416.2946,3647.130437,2233666.00 ,927702.00 
2012/10/9,81.78571429,74.25136334,3570.857632,79.82781305,99175.72465,3663.543575,2280276.00 ,972650.00 
2012/10/10,82.78571429,76.15139053,3587.956458,84.39724926,107946.6545,3677.988301,2433162.00 ,1034882.00 
2012/10/11,75.85714286,59.33756544,3595.04008,80.64499813,100533.7975,3643.887311,2350360.00 ,1063166.00 
2012/10/12,75.28571429,60.42968016,3601.803145,76.89258379,123554.4872,3647.584889,1924836.00 ,1010092.00 
2012/10/15,75.5,44.19252892,3598.756507,64.69709667,141236.9411,3594.042718,1898218.00 ,983264.00 
2012/10/16,75.14285714,52.05730515,3600.640121,60.77845661,165504.6389,3589.882356,1401176.00 ,898022.00 
2012/10/17,67.42857143,58.57901486,3606.387795,60.29674885,140938.1244,3627.029341,1319502.00 ,879232.00 
2012/10/18,64.57142857,60.48998409,3612.48198,60.54096982,83820.89461,3649.494791,735628.00 ,859442.00 
2012/10/19,59.21428571,59.66419656,3617.330906,60.21358772,45715.45936,3634.007359,682734.00 ,779378.00 
2012/10/22,58.78571429,68.65136341,3626.818459,68.57376436,76005.57022,3657.569959,578494.00 ,723570.00 
2012/10/23,60.64285714,59.94998643,3631.923312,63.38433107,45656.4132,3703.514507,3274936.00 ,807508.00 
2012/10/24,54.57142857,66.40444135,3639.93511,64.29629357,58886.41354,3674.648705,2505778.00 ,817404.00 
2012/10/25,54.21428571,63.83262691,3645.945093,63.99352176,43257.40355,3668.818497,2395024.00 ,863754.00 
2012/10/26,52.5,65.12913853,3651.645848,64.52027134,38132.12699,3677.646299,2704280.00 ,834678.00 
2012/10/29,55.42857143,38.57737586,3646.62341,47.74324396,-11445.63821,3648.941388,2832374.00 ,1001290.00 
2012/10/30,53.5,42.53100056,3643.75827,36.65974718,-35305.03584,3625.063581,1686068.00 ,969376.00 
2012/10/31,51.85714286,45.34538796,3642.256998,33.99397158,18049.11655,3611.476802,2547820.00 ,977100.00 
2012/11/1,52.42857143,62.06517752,3647.909767,41.77092797,51259.19375,3662.019829,2278022.00 ,949778.00 
2012/11/2,50.28571429,60.58251844,3652.231341,46.3186229,21104.55116,3673.0402,2174920.00 ,947470.00 
2012/11/5,50.85714286,45.39912574,3650.503443,46.21831497,23401.9697,3643.497756,2523272.00 ,991722.00 
2012/11/6,49.78571429,45.86430296,3649.195221,46.44642827,21502.47229,3638.83145,1975530.00 ,998532.00 
2012/11/7,50.21428571,42.39675342,3646.857495,44.2386218,2409.885161,3638.248643,2034904.00 ,1075158.00 
2012/11/8,51.35714286,39.27862863,3643.802495,41.33042076,4937.335561,3621.618861,1699292.00 ,1059268.00 
2012/11/9,51,47.8295351,3643.217496,43.59134969,-5791.414653,3651.725531,2328602.00 ,1070130.00 
2012/11/12,48.42857143,61.00783022,3646.722497,53.27473627,16064.10886,3649.879259,2321464.00 ,1085660.00 
2012/11/13,47.21428571,50.91647156,3647.072882,53.66830603,-634.8665153,3652.456999,1684364.00 ,1060402.00 
2012/11/14,46.14285714,47.06937687,3646.292438,51.62045484,3796.142485,3640.501209,1462954.00 ,1052238.00 
2012/11/15,44.78571429,48.40593401,3645.939756,54.49395785,8162.628731,3649.010512,1467342.00 ,1057280.00 
2012/11/16,40.71428571,47.68349719,3645.487486,56.00802009,14188.71762,3647.340001,1045096.00 ,1002998.00 
2012/11/19,45.64285714,17.19540824,3629.874026,37.83250722,-24085.12247,3571.1446,3246954.00 ,1409880.00 
2012/11/20,44.07142857,22.02964224,3617.893407,28.3617681,-32112.08747,3552.103688,1898612.00 ,1344640.00 
2012/11/21,41.57142857,32.64652496,3610.52519,26.3957681,-23804.73141,3564.837201,1448990.00 ,1254238.00 
2012/11/22,41.35714286,30.96023692,3603.367469,24.77310466,-26232.97352,3556.119463,2306830.00 ,1259764.00 
2012/11/23,38.92857143,35.61609915,3598.387858,25.7611452,-22638.78558,3566.275426,1350758.00 ,1194220.00 
2012/11/26,38.28571429,29.48126701,3591.405111,22.38243013,-753.044534,3557.707735,1309970.00 ,1214056.00 
2012/11/27,38.35714286,24.90535386,3583.035094,18.7311439,-25926.0799,3537.146091,2012380.00 ,1255278.00 
2012/11/28,36.42857143,21.85268964,3574.106618,13.46066528,-28911.57588,3531.715005,1196026.00 ,1279238.00 
2012/11/29,37.28571429,12.86472102,3557.782523,9.1675753,-56447.86587,3498.734935,2321780.00 ,1448140.00 
2012/11/30,35.42857143,29.37595071,3548.123673,15.09722411,-18700.56588,3479.231306,2288480.00 ,1352618.00 
2012/12/3,39.5,52.00927028,3548.566185,35.28220738,-7775.30178,3538.949773,2248004.00 ,1257752.00 
2012/12/4,39.71428571,55.37990749,3550.632926,52.43002616,-2304.312992,3551.860341,1566298.00 ,1226182.00 
2012/12/5,43.28571429,68.94340981,3561.150937,65.70731903,-1417.726472,3602.170149,2635092.00 ,1240148.00 
2012/12/6,45.42857143,59.76429481,3566.358485,69.34094173,-12814.74269,3610.112285,2215104.00 ,1244484.00 
2012/12/7,43.07142857,71.38441309,3580.149488,79.21698521,17814.0071,3629.656917,2735394.00 ,1361540.00 
2012/12/10,44.85714286,74.69149311,3595.357259,82.30377889,29067.53587,3682.633292,2309468.00 ,1332976.00 
2012/12/11,45.5,68.49631336,3605.91768,82.30402818,32586.78355,3672.953654,2102290.00 ,1344042.00 
2012/12/12,46.21428571,73.28289919,3619.007268,86.00789807,40385.6673,3683.804262,2896950.00 ,1477650.00 
2012/12/13,47,69.97521356,3629.00615,87.26452464,31287.01619,3682.677922,2130976.00 ,1423328.00 
2012/12/14,53.14285714,83.21918118,3653.15905,90.98474871,48992.30075,3743.711094,3537308.00 ,1486718.00 
2012/12/17,54.78571429,85.21416128,3677.596119,91.15295304,66479.14555,3803.887994,2635746.00 ,1412708.00 
2012/12/18,57.28571429,85.76106257,3699.350562,91.27056586,74199.92347,3814.784249,3239534.00 ,1420642.00 
2012/12/19,55.57142857,85.22069255,3717.604322,91.12592837,74338.99528,3810.217882,2751466.00 ,1462176.00 
2012/12/20,57.5,69.89481671,3728.588272,84.86409409,61772.00769,3789.111689,3037022.00 ,1421808.00 
2012/12/21,55.64285714,70.76503083,3738.497769,81.39875776,98974.60759,3793.423102,2602290.00 ,1353428.00 
2012/12/24,55.14285714,68.97074239,3746.421189,78.4593869,105514.2684,3783.645704,1615326.00 ,1365516.00 
2012/12/25,57.07142857,83.15280227,3765.894852,83.80472888,129107.3282,3846.47644,3741282.00 ,1384046.00 
2012/12/26,54.78571429,83.69163204,3783.141798,88.08672515,138306.8617,3872.81965,1777464.00 ,1332364.00 
2012/12/27,57.14285714,78.28349284,3796.350752,76.76572055,122066.3243,3898.729049,3370406.00 ,1178716.00 
2012/12/28,56.85714286,84.54287162,3814.758329,77.29398552,145313.4378,3894.935174,1984868.00 ,1161322.00 
2012/12/31,59.71428571,89.89634503,3841.410894,84.13485498,174516.5167,3958.315876,2403872.00 ,1120288.00 
2013/1/4,60.35714286,90.01165821,3864.270756,85.1761324,166706.6879,3990.379896,2305966.00 ,1208310.00 
2013/1/7,61.85714286,90.8854629,3885.767563,84.94293303,175401.909,4015.741514,2896484.00 ,1391856.00 
2013/1/8,57.42857143,91.27787963,3904.880246,85.50948845,159434.2844,3998.645867,2523894.00 ,1372826.00 
2013/1/9,56.14285714,82.72948686,3919.206362,84.22230566,135429.4034,3990.225215,2208806.00 ,1368910.00 
2013/1/10,55.85714286,85.67992717,3934.713075,84.744695,143465.0662,4012.058085,2885508.00 ,1431692.00 
2013/1/11,61.35714286,45.44762153,3933.218756,68.42628789,97378.73478,3966.706142,3186202.00 ,1280732.00 
2013/1/14,66.71428571,62.85356873,3944.108178,70.89842414,129860.5603,3972.859323,3884908.00 ,1342386.00 
2013/1/15,65.5,55.58040155,3949.168458,65.44743427,89468.02055,3988.385782,2434790.00 ,1356304.00 
2013/1/16,69.42857143,45.51494291,3946.834849,52.50608172,71035.43375,3935.857638,2696402.00 ,1325568.00 
2013/1/17,65.42857143,48.63033463,3946.706411,46.47591595,84121.59866,3925.266856,2441574.00 ,1307512.00 
2013/1/18,68.07142857,61.08952477,3955.213117,57.50462524,86780.1926,3970.809254,2346678.00 ,1286920.00 
2013/1/21,64.42857143,51.23673023,3956.718791,55.854665,80950.06735,3990.309114,2373354.00 ,1305804.00 
2013/1/22,64.28571429,56.26921175,3961.377439,60.10748956,58187.25128,3968.095334,2299268.00 ,1304862.00 
2013/1/23,64.14285714,68.11528491,3975.473217,72.99347041,69757.61339,4006.059404,2698600.00 ,1479668.00 
2013/1/24,65.07142857,61.73053686,3984.169646,75.2906661,56784.75747,4036.289259,3701298.00 ,1433814.00 
2013/1/25,64.78571429,69.02951171,3998.297392,81.93980914,77426.56043,4060.883447,3541296.00 ,1579068.00 
2013/1/28,62.78571429,66.27175149,4009.02087,84.96163643,84617.69968,4069.756846,1843148.00 ,1430354.00 
2013/1/29,62.28571429,66.47266631,4018.248429,87.10704077,82773.83968,4061.01105,1691260.00 ,1395986.00 
2013/1/30,63.28571429,74.63261813,4032.97944,88.35809887,95073.32407,4109.766365,2323038.00 ,1437552.00 
2013/1/31,57.5,76.606394,4047.444141,91.5218867,64207.82712,4114.053256,1470028.00 ,1332500.00 
2013/2/1,52.21428571,81.92807041,4065.991197,94.05162817,74234.35162,4136.416309,2108662.00 ,1376852.00 
2013/2/4,53.92857143,86.6418628,4089.838705,94.20435342,94172.06987,4201.923967,1635588.00 ,1213904.00 
2013/2/5,55.57142857,58.60667791,4097.555827,82.83091349,60762.07607,4171.453364,2017310.00 ,918566.00 
2013/2/6,56.14285714,51.02422105,4099.316469,67.55394232,31644.14565,4118.047423,1140156.00 ,832292.00 
2013/2/7,55.5,54.44635341,4103.113935,59.09846155,44396.48977,4105.423813,698148.00 ,686640.00 
2013/2/8,53.64285714,55.19767734,4106.788715,53.9823077,58320.44015,4128.005722,313548.00 ,605274.00 
2013/2/18,61.92857143,65.62853355,4116.975066,51.6564079,45247.46412,4208.040742,1711926.00 ,684774.00 
2013/2/19,59.78571429,68.14377942,4127.594287,50.93925543,56444.4831,4191.903386,2235174.00 ,824122.00 
2013/2/20,58.57142857,61.87442644,4134.272089,47.98590626,33772.79904,4180.782849,2488120.00 ,937888.00 
2013/2/21,63.57142857,37.8906692,4126.691767,37.12949306,39823.93134,4095.884556,3687920.00 ,930782.00 
2013/2/22,66,29.95253419,4112.739188,25.7786364,5286.871677,4067.651417,2204304.00 ,896062.00 
2013/2/25,67.35714286,27.16505312,4097.856236,19.25472312,9590.55113,4026.558031,2454538.00 ,1013830.00 
2013/2/26,68.42857143,20.34793057,4076.0322,13.23330748,12744.29161,3994.81906,2555394.00 ,1008308.00 
2013/2/27,70.71428571,30.46840208,4062.027246,12.27388151,12487.98895,3982.932273,3189356.00 ,1050706.00 
2013/2/28,72.21428571,48.78028494,4060.638439,18.3403786,17479.20886,4032.443436,2850614.00 ,1054902.00 
2013/3/1,74,42.29374357,4054.386371,21.03195051,21334.29885,4006.120226,3355966.00 ,1082892.00 
2013/3/4,76.14285714,27.17974484,4031.403853,16.0129146,-14282.35158,3926.029584,3849710.00 ,1059834.00 
2013/3/5,76.21428571,35.37338664,4017.187875,17.17037444,-25711.57365,3921.089346,2716096.00 ,1037108.00 
2013/3/6,76.57142857,35.09464748,4004.851279,19.94691629,-16218.21409,3941.852475,2898962.00 ,982080.00 
2013/3/7,77.28571429,34.28417859,3993.64339,21.8640522,-46076.16294,3934.275175,2965220.00 ,1072756.00 
2013/3/8,70.85714286,33.54058217,3983.544407,22.39726385,-52715.55179,3927.93996,3281084.00 ,1092024.00 
2013/3/11,72.78571429,29.67838012,3971.92219,21.83386614,-57870.88901,3906.471343,3337874.00 ,1133562.00 
2013/3/12,72.71428571,26.72417937,3959.626469,18.76466497,-81011.35878,3897.600493,3068960.00 ,1171904.00 
2013/3/13,69.57142857,18.55244503,3940.145474,14.41036144,-109863.1544,3854.332871,3500908.00 ,1366146.00 
2013/3/14,72,13.03838215,3913.200016,12.84577402,-153836.0461,3774.904073,4004748.00 ,1364686.00 
2013/3/15,79.42857143,41.95872529,3905.015398,26.19347898,-136046.9123,3832.835189,5026726.00 ,1271742.00 
2013/3/18,79.57142857,37.12421543,3893.320722,30.49935636,-123874.4467,3830.610106,3577042.00 ,1195430.00 
2013/3/19,77.35714286,40.81956802,3885.579072,35.78744969,-106434.5517,3832.966762,2203092.00 ,1204186.00 
2013/3/20,76.42857143,47.67323377,3883.028446,43.25223919,-88657.80858,3859.322463,2625516.00 ,1220062.00 
2013/3/21,74.07142857,55.51908915,3885.947146,55.93920323,-78552.94986,3903.687728,3353754.00 ,1297650.00 
2013/3/22,67.85714286,49.09472981,3884.724508,61.71347952,-67470.93903,3892.386234,2310298.00 ,1256686.00 
2013/3/25,67.14285714,57.46247797,3888.920738,71.6236031,-54494.65376,3907.930079,2660564.00 ,1326226.00 
2013/3/26,69.14285714,48.94388484,3887.856009,70.78828442,-56563.01495,3893.124571,3247988.00 ,1350068.00 
2013/3/27,69.28571429,50.97870637,3888.032008,70.09721755,-36818.6504,3898.633083,2457468.00 ,1359820.00 
2013/3/28,70.92857143,35.30150989,3878.18093,55.01305186,-52689.84025,3850.693521,3561236.00 ,1322634.00 
2013/3/29,71,32.7022309,3867.691556,44.72780237,-32043.51977,3813.384199,3018070.00 ,1236224.00 
2013/4/1,74.42857143,21.11080484,3845.431316,31.66250654,-52248.80669,3747.749083,3542394.00 ,1306514.00 
2013/4/2,73.64285714,35.59512335,3833.672652,29.99722658,-42271.13056,3738.042234,3538772.00 ,1270064.00 
2013/4/3,71.71428571,43.44992367,3828.184552,32.91481772,-46426.54293,3790.939857,3385088.00 ,1213050.00 
2013/4/8,66.21428571,52.34776476,3829.233082,39.99876737,-15076.04341,3806.616643,3242552.00 ,1234734.00 
2013/4/9,63.5,55.09745144,3831.966454,46.38806714,12781.36039,3844.111691,2947542.00 ,1266528.00 
2013/4/10,64.07142857,55.09745144,3834.279308,53.35823749,-5810.740618,3841.415313,2389752.00 ,1263392.00 
2013/4/11,63.78571429,47.81368407,3832.851722,55.37413852,-14591.2284,3860.410894,3273172.00 ,1305330.00 
2013/4/12,61.78571429,52.28637498,3833.643765,61.14195756,2333.889251,3830.41053,2996150.00 ,1303604.00 
2013/4/15,67.5,29.19176906,3818.929339,46.772234,-12524.96226,3758.714295,3987768.00 ,1343486.00 
2013/4/16,71.07142857,33.42613407,3808.324826,43.88701998,15314.26782,3720.341036,3767686.00 ,1246650.00 
2013/4/17,72.21428571,25.61424203,3791.505622,34.34022558,-9152.035903,3720.715406,4528234.00 ,1385760.00 
2013/4/18,76.85714286,20.26522657,3769.889372,28.98543774,35728.93663,3643.22993,4790564.00 ,1309182.00 
2013/4/19,74.21428571,32.58390192,3756.983315,29.43856769,74144.59235,3669.913835,3372174.00 ,1237650.00 
2013/4/22,74.21428571,27.00511169,3740.062805,25.2578957,22673.02916,3671.23524,2922738.00 ,1316448.00 
2013/4/23,72.78571429,21.6456411,3718.514681,18.5929831,1152.211667,3616.732465,3521808.00 ,1419388.00 
2013/4/24,75.5,36.19452729,3707.20473,20.79131204,8320.60216,3617.308466,4241852.00 ,1386522.00 
2013/4/25,74,37.12844959,3698.09631,24.23124506,-9791.691856,3646.492319,2396330.00 ,1354752.00 
2013/4/26,74.35714286,28.98325889,3683.00457,19.85786708,-45566.92709,3636.310938,2970358.00 ,1354180.00 
2013/5/2,76.42857143,21.98867962,3661.311559,14.86459431,-45923.03333,3546.477218,2305084.00 ,1483374.00 
2013/5/3,78.5,34.70379194,3648.955935,19.00063863,-48744.98671,3579.040297,3389276.00 ,1508334.00 
2013/5/6,78.92857143,45.84009331,3644.808868,29.06637941,-45692.55246,3625.453079,3028888.00 ,1586646.00 
2013/5/7,80.85714286,46.37545101,3641.607504,36.1333795,-38013.80039,3627.08593,3265900.00 ,1523294.00 
2013/5/8,75.21428571,57.67224365,3645.821734,54.17549975,15717.58319,3646.22547,2720554.00 ,1506188.00 
2013/5/9,73.07142857,45.42371051,3642.003006,55.81396953,-13013.04524,3631.543732,2967078.00 ,1582518.00 
2013/5/10,70.28571429,50.18465273,3641.541005,60.95658971,33130.39308,3616.314629,3589116.00 ,1592226.00 
2013/5/13,67.71428571,54.66658231,3643.765466,67.38931883,32820.22908,3654.647311,4345924.00 ,1602764.00 
2013/5/14,67.71428571,47.69915127,3642.10924,66.79457773,-2043.998608,3639.713041,3436982.00 ,1574890.00 
2013/5/15,68.21428571,31.27138852,3628.553972,46.64239455,-56748.51853,3595.291752,3618224.00 ,1799162.00 
2013/5/16,66.5,30.47426581,3616.3149,35.85683446,-60234.96675,3555.125744,3824096.00 ,1907684.00 
2013/5/17,66.42857143,51.93829639,3617.18953,44.02650753,-12417.13796,3578.010302,6341490.00 ,1729264.00 
2013/5/20,66.28571429,48.03773942,3615.468064,46.22092372,-6670.52764,3619.236481,3901306.00 ,1753440.00 
2013/5/21,64.57142857,44.06647771,3611.549901,44.43183532,-36456.91645,3595.12309,3908044.00 ,1762772.00 
2013/5/22,63.07142857,45.42010742,3608.849916,44.05211786,-1794.209391,3593.684087,4240470.00 ,1821140.00 
2013/5/23,61.28571429,35.00131876,3600.257621,35.46563955,-56186.73225,3567.29235,3435060.00 ,1757896.00 
2013/5/24,58.57142857,42.00936315,3595.756449,34.67824246,-13460.37845,3570.492156,2843938.00 ,1675270.00 
2013/5/27,59.78571429,27.29491345,3580.409303,23.1188283,-68334.51086,3515.440907,3902784.00 ,1986072.00 
2013/5/28,58.42857143,26.55092271,3566.654025,17.83679463,-88025.13224,3491.548589,3063140.00 ,2004210.00 
2013/5/29,58.35714286,19.81155722,3547.014945,12.83906372,-86466.68363,3474.390899,3584080.00 ,2243676.00 
2013/5/30,56.64285714,19.69618549,3530.243415,11.23794724,-47954.78334,3439.017497,3320608.00 ,2219482.00 
2013/5/31,55.42857143,17.07160924,3512.667505,8.267158625,-81981.16549,3431.503551,3382890.00 ,2255896.00 
2013/6/3,56.28571429,44.23029641,3508.103273,17.3926272,-45316.73331,3459.163494,3917834.00 ,2072250.00 
2013/6/4,53.28571429,42.97007151,3503.472,24.35698956,-27687.3047,3473.238885,2956270.00 ,1991328.00 
2013/6/5,51.21428571,44.48845937,3500.168616,29.91814718,-20809.3741,3477.861409,2330462.00 ,1893602.00 
2013/6/6,48.78571429,29.91370618,3487.988829,22.27643379,-59319.91267,3434.594948,3189430.00 ,1888554.00 
2013/6/7,48.21428571,29.91370618,3477.682855,23.39796441,-51829.11549,3409.682579,2436136.00 ,1795652.00 
2013/6/13,48,30.45157184,3469.116262,26.12495873,-44177.16399,3423.331151,2399476.00 ,1734358.00 
2013/6/14,48.07142857,31.70937606,3462.175299,29.91663915,-66299.89765,3411.492791,2815678.00 ,1779256.00 
2013/6/17,51,56.64397201,3464.456022,45.07670123,-37245.87684,3483.161224,3047306.00 ,1792016.00 
2013/6/18,50.21428571,59.33348458,3467.616634,57.2998114,-53041.31046,3483.174266,1845984.00 ,1815248.00 
2013/6/19,49.57142857,70.56359405,3476.59869,70.6323067,-49483.79434,3498.047517,3455300.00 ,1995066.00 
2013/6/20,52.64285714,52.05229247,3477.429661,69.61072699,-53806.67254,3483.826448,3944130.00 ,1791418.00 
2013/6/21,56.14285714,61.43376469,3483.363559,73.4778584,8920.51521,3493.158935,5428592.00 ,1880368.00 
2013/6/24,58.92857143,42.20007404,3478.230704,62.72261267,-22471.17336,3468.492594,4130862.00 ,1673382.00 
2013/6/25,59.14285714,44.10898663,3474.810596,56.76457006,-64947.47202,3442.187873,3419640.00 ,1513390.00 
2013/6/26,57.85714286,36.61218388,3467.147427,46.5299154,-72699.88717,3435.556554,2039478.00 ,1494826.00 
2013/6/27,60.21428571,51.33896233,3467.740131,45.16135774,-44851.7516,3459.947043,2095732.00 ,1285126.00 
2013/6/28,61.28571429,55.88431255,3470.857034,48.54191526,-45355.36996,3481.917276,1223880.00 ,1115988.00 
2013/7/1,58.42857143,54.44828585,3472.879028,49.78551926,-17140.94287,3481.422462,758412.00 ,1032918.00 
2013/7/2,57.64285714,60.5332159,3477.66687,55.66509365,-27868.68408,3499.02128,546146.00 ,967294.00 
2013/7/3,62.5,79.20258172,3498.94889,68.56546149,36774.11927,3592.729504,3680300.00 ,1288434.00 
2013/7/4,61.5,79.7165922,3517.725984,76.92242888,45224.16065,3617.79765,2839812.00 ,1246056.00 
2013/7/5,57.07142857,79.7165922,3533.614294,82.07384646,63968.63769,3625.994045,2329886.00 ,1201610.00 
2013/7/8,59.07142857,72.96490362,3545.058249,83.56492604,41965.23207,3595.925472,3275272.00 ,1155656.00 
2013/7/9,57,67.18688714,3553.049288,82.91473395,48002.48866,3606.391735,2856884.00 ,1207044.00 
2013/7/10,56.92857143,75.76920863,3566.118628,86.50455948,34424.60937,3614.670616,3901094.00 ,1394478.00 
2013/7/11,53.57142857,77.16750155,3578.40807,83.34346518,40248.20553,3659.012586,4498942.00 ,1411580.00 
2013/7/12,50.5,78.98645331,3590.34529,82.0420609,46357.63556,3655.853734,2696638.00 ,1381970.00 
2013/7/15,49.57142857,79.9450598,3601.215245,78.87311102,65475.68604,3675.716469,2989772.00 ,1405440.00 
2013/7/16,48.07142857,82.93450806,3612.874438,79.78207402,73495.81686,3670.169172,2363288.00 ,1449548.00 
2013/7/17,45.14285714,83.30773771,3623.047602,79.85471601,58346.83262,3686.57062,2799256.00 ,1369088.00 
2013/7/18,43.57142857,83.52394081,3631.809509,80.15955426,60189.94962,3671.865731,1863518.00 ,1309816.00 
2013/7/19,43.64285714,86.11388276,3641.069585,81.76050485,54032.38455,3696.445763,2201432.00 ,1344314.00 
2013/7/22,44.57142857,70.58098633,3646.751187,79.31903331,44092.88943,3676.669079,1821040.00 ,1408464.00 
2013/7/23,37.07142857,74.52034896,3653.097158,76.33614566,33242.65416,3685.658092,1597738.00 ,1452482.00 
2013/7/24,36.85714286,76.7608756,3659.389903,76.22409711,54716.83481,3693.973326,2284502.00 ,1425146.00 
2013/7/25,36.64285714,66.27136855,3663.329918,68.89516078,22360.02879,3691.377753,1396490.00 ,1427222.00 
